Delivery Challan ID,Challan Date,Delivery Challan Number,Challan Type,Status,Invoice Status,Customer ID,Customer Name,Customer Number,Place of Supply,GST Treatment,GST Identification Number (GSTIN),Is Inclusive Tax,Template Name,Currency Code,Exchange Rate,Discount Type,Is Discount Before Tax,Entity Discount Amount,Entity Discount Percent,Item Name,Product ID,SKU,Kit Combo Item Name,Account,Item Desc,QuantityOrdered,QuantityInvoiced,Usage unit,Item Price,Discount,Discount Amount,HSN/SAC,Supply Type,Tax ID,Item Tax,Item Tax %,Item Tax Amount,Item Tax Type,Item Tax Authority,Item Tax Exemption Reason,Item Type,Item Total,SubTotal,Total
1577805000000595005,2024-07-26,DC-00209,others,Delivered,Invoiced,1577805000000594001,Shri Sidhivinayak Krushi Kendra (Hingoli),CUS-106,MH,business_gst,27PBEPS0608Q1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (400 ML),1577805000000034283,,,Sales,,15,15,,610.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,457.50,Tax Group,,,goods,9150.00,25150.00,26407.50
1577805000000601001,2024-07-26,DC-00210,others,Delivered,Invoiced,1577805000000114032,Saurabh Krushi Kendra ( Kalamnuri),CUS-22,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,40,40,pcs,210.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,420.00,Tax Group,,,goods,8400.00,8400.00,8820.00
1577805000000603001,2024-07-27,DC-00211,others,Delivered,Invoiced,1577805000000112001,PARTANI KRUSHI KENDRA (Lohgaon),CUS-20,MH,business_gst,27BVSPP6590E1ZV,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,15620.00,17494.40
1577805000000601011,2024-07-27,DC-00212,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (100 ML),1577805000000034292,,,Sales,,40,40,,205.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,410.00,Tax Group,,,goods,8200.00,52775.00,55413.76
1577805000000601011,2024-07-27,DC-00212,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,40,40,,390.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,780.00,Tax Group,,,goods,15600.00,52775.00,55413.76
1577805000000601011,2024-07-27,DC-00212,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (400 ML),1577805000000034310,,,Sales,,30,30,,750.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,1125.00,Tax Group,,,goods,22500.00,52775.00,55413.76
1577805000000601011,2024-07-27,DC-00212,others,Delivered,Invoiced,1577805000000034029,SHETKARI KRUSHI VIKAS KENDRA ( Metha),CUS-2,MH,business_gst,27AMPPL9148K1Z8,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,5,5,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,323.76,Tax Group,,,goods,6475.00,52775.00,55413.76
1577805000000605001,2024-07-27,DC-00213,others,Delivered,Invoiced,1577805000000193029,YASH AGRO AGENCY (Digras),CUS-48,MH,business_gst,27BITPK4208G1Z2,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (1 Kg),1577805000000148023,,,Sales,,13,13,pcs,390.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,253.50,Tax Group,,,goods,5070.00,9270.00,9733.50
1577805000000605001,2024-07-27,DC-00213,others,Delivered,Invoiced,1577805000000193029,YASH AGRO AGENCY (Digras),CUS-48,MH,business_gst,27BITPK4208G1Z2,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,20,20,pcs,210.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,210.00,Tax Group,,,goods,4200.00,9270.00,9733.50
1577805000000606001,2024-07-27,DC-00214,Supply on Approval,Delivered,Invoiced,1577805000000465013,Shree Guru krupa Krushi Seva Kendra,CUS-82,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (10 Kg),1577805000000034126,,,Sales,,10,10,,570.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,285.00,Tax Group,,,goods,5700.00,5700.00,5985.00
1577805000000606046,2024-07-27,DC-00215,Supply on Approval,Delivered,Invoiced,1577805000000606015,NEW SHAHEEN KRUSHI SEVA KENDRA ( Barad),CUS-108,MH,business_gst,27BOVPP2851J1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,30.00,1980.000,31010099,Taxable,1577805000000030165,GST5,5.000000,231.00,Tax Group,,,goods,4620.00,10080.00,10584.00
1577805000000606046,2024-07-27,DC-00215,Supply on Approval,Delivered,Invoiced,1577805000000606015,NEW SHAHEEN KRUSHI SEVA KENDRA ( Barad),CUS-108,MH,business_gst,27BOVPP2851J1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,20,20,,390.00,30.00,2340.000,31010099,Taxable,1577805000000030165,GST5,5.000000,273.00,Tax Group,,,goods,5460.00,10080.00,10584.00
1577805000000606091,2024-07-27,DC-00216,Supply on Approval,Delivered,Invoiced,1577805000000606060,PANKAJ KRUSHI SEVA KENDRA & JAIN ASSOCIATES ( Barad),CUS-109,MH,business_gst,27AHIPJ6106B1ZR,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,10,10,bag,1810.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,905.00,Tax Group,,,goods,18100.00,20810.00,21850.50
1577805000000606091,2024-07-27,DC-00216,Supply on Approval,Delivered,Invoiced,1577805000000606060,PANKAJ KRUSHI SEVA KENDRA & JAIN ASSOCIATES ( Barad),CUS-109,MH,business_gst,27AHIPJ6106B1ZR,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (1 Kg),1577805000000148023,,,Sales,,10,10,pcs,271.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,135.50,Tax Group,,,goods,2710.00,20810.00,21850.50
1577805000000606142,2024-07-27,DC-00217,Supply on Approval,Delivered,Invoiced,1577805000000606111,SHRI GODAVARI SHETKI BHANDAR ( Nanded),CUS-110,MH,business_gst,27CDJPJ3125M1ZC,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (1 Kg),1577805000000148023,,,Sales,,10,10,pcs,271.50,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,135.76,Tax Group,,,goods,2715.00,5435.00,5706.76
1577805000000606142,2024-07-27,DC-00217,Supply on Approval,Delivered,Invoiced,1577805000000606111,SHRI GODAVARI SHETKI BHANDAR ( Nanded),CUS-110,MH,business_gst,27CDJPJ3125M1ZC,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,20,20,pcs,136.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,136.00,Tax Group,,,goods,2720.00,5435.00,5706.76
1577805000000609001,2024-07-27,DC-00218,others,Delivered,Invoiced,1577805000000082001,"SERMAD TRADERS ( Tarikeri, Karntaka)",CUS-12,KA,business_gst,29AGSPK0913G1Z9,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Bio Surakshak - Ryzia (Metarhizium),1577805000000034202,,,Sales,,50,50,,190.00,0.00,0.000,31010099,Taxable,1577805000000030071,IGST5,5.000000,475.00,ItemAmount,INTD,,goods,9500.00,21300.00,22365.00
1577805000000609001,2024-07-27,DC-00218,others,Delivered,Invoiced,1577805000000082001,"SERMAD TRADERS ( Tarikeri, Karntaka)",CUS-12,KA,business_gst,29AGSPK0913G1Z9,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,192.00,0.00,0.000,31010099,Taxable,1577805000000030071,IGST5,5.000000,192.00,ItemAmount,INTD,,goods,3840.00,21300.00,22365.00
1577805000000609001,2024-07-27,DC-00218,others,Delivered,Invoiced,1577805000000082001,"SERMAD TRADERS ( Tarikeri, Karntaka)",CUS-12,KA,business_gst,29AGSPK0913G1Z9,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,PICKUP - 99 (200 ML),1577805000000034247,,,Sales,,20,20,,188.00,0.00,0.000,31010099,Taxable,1577805000000030071,IGST5,5.000000,188.00,ItemAmount,INTD,,goods,3760.00,21300.00,22365.00
1577805000000609001,2024-07-27,DC-00218,others,Delivered,Invoiced,1577805000000082001,"SERMAD TRADERS ( Tarikeri, Karntaka)",CUS-12,KA,business_gst,29AGSPK0913G1Z9,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,20,20,,210.00,0.00,0.000,31010099,Taxable,1577805000000030071,IGST5,5.000000,210.00,ItemAmount,INTD,,goods,4200.00,21300.00,22365.00
1577805000000612001,2024-07-27,DC-00219,others,Delivered,Invoiced,1577805000000143169,THAKARE KRUSHI SEVA KENDRA ( Incha),CUS-38,MH,business_gst,27BCLPT9508G2Z0,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,10,10,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,647.50,Tax Group,,,goods,12950.00,12950.00,13597.50
1577805000000606180,2024-07-27,DC-00220,Supply on Approval,Delivered,Invoiced,1577805000000079003,OM KRUSHI KENDRA ( Shirad Shahapur),CUS-10,MH,business_gst,27AMMPJ8004F1Z3,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (1 Kg),1577805000000148023,,,Sales,,20,20,pcs,390.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,390.00,Tax Group,,,goods,7800.00,7800.00,8190.00
1577805000000603011,2024-07-27,DC-00221,others,Delivered,Invoiced,1577805000000135001,MAHESH AGRO AGENCY ( Jawala Bazar),CUS-32,MH,business_gst,27EMUPK3299H1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Bio Surakshak - Ryzia (Metarhizium),1577805000000034202,,,Sales,,30,30,,260.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,390.00,Tax Group,,,goods,7800.00,7800.00,8190.00
1577805000000610007,2024-07-28,DC-00222,others,Delivered,Invoiced,1577805000000199003,DILIP AGRO SERVICES ( Narsi Phata),CUS-47,MH,business_gst,27BZMPB0944A1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,6600.00,6930.00
1577805000000605027,2024-07-28,DC-00223,others,Delivered,Invoiced,1577805000000371007,VENKATESH KRUSHI KENDRA ( Sengaon),CUS-71,MH,business_gst,27AFQPL7750M1ZM,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,15620.00,17494.40
1577805000000617001,2024-07-28,DC-00224,others,Delivered,Invoiced,1577805000000105003,KISAN AGRO AGENCIES ( Pusegaon),CUS-19,MH,business_gst,27CEBPD6692A1ZR,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Bio Surakshak - Ryzia (Metarhizium),1577805000000034202,,,Sales,,15,15,,260.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,195.00,Tax Group,,,goods,3900.00,3900.00,4095.00
1577805000000611745,2024-07-28,DC-00225,others,Delivered,Partially Invoiced,1577805000000541052,Om Fertilizers,CUS-96,MH,business_gst,27ARUPG6069L1ZY,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,0,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,49000.00,51450.00
1577805000000611745,2024-07-28,DC-00225,others,Delivered,Partially Invoiced,1577805000000541052,Om Fertilizers,CUS-96,MH,business_gst,27ARUPG6069L1ZY,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Dimond Kit 50kg,1577805000000145003,,,Sales,,20,20,bag,1910.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,49000.00,51450.00
1577805000000611745,2024-07-28,DC-00225,others,Delivered,Partially Invoiced,1577805000000541052,Om Fertilizers,CUS-96,MH,business_gst,27ARUPG6069L1ZY,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,20,20,pcs,210.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,210.00,Tax Group,,,goods,4200.00,49000.00,51450.00
1577805000000606534,2024-07-28,DC-00226,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,20,20,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,48550.00,50977.50
1577805000000606534,2024-07-28,DC-00226,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,10,10,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,517.50,Tax Group,,,goods,10350.00,48550.00,50977.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,20,20,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,97580.00,103960.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,20,20,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1035.00,Tax Group,,,goods,20700.00,97580.00,103960.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,TITANIC KIT - (25 Kg),1577805000000034346,,,Sales,,10,10,,985.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,492.50,Tax Group,,,goods,9850.00,97580.00,103960.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Micro Man - Pro (1 Ltr),1577805000000034526,,,Sales,,30,30,,470.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1692.00,Tax Group,,,goods,14100.00,97580.00,103960.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Micro Man - Pro (500 ML),1577805000000034517,,,Sales,,30,30,,245.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,882.00,Tax Group,,,goods,7350.00,97580.00,103960.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Micro Man Pro (250 Ml),1577805000000535005,,,Sales,,20,20,pcs,145.00,0.00,0.000,29224990,Taxable,1577805000000030165,GST5,5.000000,145.00,Tax Group,,,goods,2900.00,97580.00,103960.50
1577805000000608033,2024-07-28,DC-00227,others,Delivered,Invoiced,1577805000000351041,SHRI KRUSHI SEVA KENDRA( Kanhergaon),CUS-65,MH,business_gst,27CJLPB8185K1ZN,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (250 gm),1577805000000148014,,,Sales,,40,40,pcs,112.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,224.00,Tax Group,,,goods,4480.00,97580.00,103960.50
1577805000000614033,2024-07-28,DC-00228,others,Delivered,Invoiced,1577805000000066001,Sidhi Agro Agency ( Chorjawala),CUS-8,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,10,10,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,955.00,Tax Group,,,goods,19100.00,19100.00,20055.00
1577805000000605037,2024-07-28,DC-00229,others,Delivered,Invoiced,1577805000000199003,DILIP AGRO SERVICES ( Narsi Phata),CUS-47,MH,business_gst,27BZMPB0944A1ZT,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,15620.00,17494.40
1577805000000605053,2024-07-29,DC-00230,others,Delivered,Invoiced,1577805000000267033,Gokul Krushi kendra (Jamgavan),CUS-61,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,26420.00,28834.40
1577805000000605053,2024-07-29,DC-00230,others,Delivered,Invoiced,1577805000000267033,Gokul Krushi kendra (Jamgavan),CUS-61,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,20,20,pcs,210.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,210.00,Tax Group,,,goods,4200.00,26420.00,28834.40
1577805000000605053,2024-07-29,DC-00230,others,Delivered,Invoiced,1577805000000267033,Gokul Krushi kendra (Jamgavan),CUS-61,MH,business_none,,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,26420.00,28834.40
1577805000000609023,2024-07-29,DC-00231,others,Delivered,Invoiced,1577805000000112001,PARTANI KRUSHI KENDRA (Lohgaon),CUS-20,MH,business_gst,27BVSPP6590E1ZV,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,15620.00,17494.40
1577805000000608071,2024-07-29,DC-00232,others,Delivered,Invoiced,1577805000000135001,MAHESH AGRO AGENCY ( Jawala Bazar),CUS-32,MH,business_gst,27EMUPK3299H1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Dimond Kit 50kg,1577805000000145003,,,Sales,,50,50,bag,1910.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,4775.00,Tax Group,,,goods,95500.00,111120.00,117769.40
1577805000000608071,2024-07-29,DC-00232,others,Delivered,Invoiced,1577805000000135001,MAHESH AGRO AGENCY ( Jawala Bazar),CUS-32,MH,business_gst,27EMUPK3299H1Z7,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,111120.00,117769.40
1577805000000601037,2024-07-29,DC-00233,others,Delivered,Invoiced,1577805000000112001,PARTANI KRUSHI KENDRA (Lohgaon),CUS-20,MH,business_gst,27BVSPP6590E1ZV,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (100 ML),1577805000000034265,,,Sales,,40,40,,170.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,340.00,Tax Group,,,goods,6800.00,6800.00,7140.00
1577805000000617023,2024-07-29,DC-00234,others,Delivered,Invoiced,1577805000000120001,Siddhi Agro (Hingoli),CUS-29,MH,business_gst,27AFEFS1939M1ZH,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Sanjivani Kit (5 Ltrs),1577805000000034229,,,Sales,,10,10,,1295.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,647.50,Tax Group,,,goods,12950.00,12950.00,13597.50
1577805000000614061,2024-07-29,DC-00235,others,Delivered,Invoiced,1577805000000098001,DOIPHODE KRISHI KENDRA ( Hingoli),CUS-17,MH,business_gst,27AIIPD3437G1ZG,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,10,10,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,955.00,Tax Group,,,goods,19100.00,19100.00,20055.00
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (50 Kg),1577805000000034104,,,Sales,,20,20,bag,1910.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,1910.00,Tax Group,,,goods,38200.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Nutrisac Kit - (25 Kg),1577805000000034117,,,Sales,,10,10,,1035.00,0.00,0.000,31039000,Taxable,1577805000000030165,GST5,5.000000,517.50,Tax Group,,,goods,10350.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,PICKUP - 99 (200 ML),1577805000000034247,,,Sales,,20,20,,290.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,290.00,Tax Group,,,goods,5800.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,PICKUP - 99 (400 ML),1577805000000034256,,,Sales,,15,15,,565.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,423.76,Tax Group,,,goods,8475.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (100 ML),1577805000000034265,,,Sales,,40,40,,170.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,340.00,Tax Group,,,goods,6800.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (200 ML),1577805000000034274,,,Sales,,20,20,,330.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,330.00,Tax Group,,,goods,6600.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,JEETO - 95 (400 ML),1577805000000034283,,,Sales,,15,15,,610.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,457.50,Tax Group,,,goods,9150.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Iron Man - EDDHA Ferrous (500 gm),1577805000000034579,,,Sales,,20,20,,781.00,0.00,0.000,29224990,Taxable,1577805000000030171,GST12,12.000000,1874.40,Tax Group,,,goods,15620.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,FLORA - 95 (200 ML),1577805000000034301,,,Sales,,20,20,,390.00,0.00,0.000,31010099,Taxable,1577805000000030165,GST5,5.000000,390.00,Tax Group,,,goods,7800.00,117195.00,124148.16
1577805000000610059,2024-07-30,DC-00236,others,Delivered,Invoiced,1577805000000621007,Shivam Krushi Kendra (Hingoli),CUS-111,MH,business_gst,27ADYFS0625G1ZP,false,Standard Template,INR,1.00,item_level,true,0.0,0.00,Mantra Humic Acid (500 gm),1577805000000148032,,,Sales,,40,40,pcs,210.00,0.00,0.000,310390,Taxable,1577805000000030165,GST5,5.000000,420.00,Tax Group,,,goods,8400.00,117195.00,124148.16
